fact id,fact,explanation,sparsity,fidelity,uncertainty,exceptionality,gen_time
24,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 2, 30, 4, 11, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 0, 30, 4, 0, 0, 4, 1, 30, 4, 18, 0, 22, 0, 30, 7, 15, 0, 22, 2, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.847274336625998,0.7,1.0,124.96427249908447
24,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 2, 30, 4, 11, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 17, 0, 22, 1, 30, 4, 0, 0, 4, 2, 30, 3, 19, 0, 22, 0, 30, 7, 15, 0, 22, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.9777963434399861,0.2,1.0,124.96427249908447
24,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 2, 30, 4, 11, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 1, 30, 4, 0, 0, 4, 2, 30, 3, 19, 0, 22, 0, 30, 7, 15, 0, 22, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.9381268541122222,0.3,1.0,124.96427249908447
24,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 2, 30, 4, 11, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 1, 30, 4, 0, 0, 4, 0, 30, 3, 19, 0, 22, 0, 30, 7, 15, 0, 22, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.9854028953113857,0.1,1.0,124.96427249908447
24,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 2, 30, 4, 11, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 0, 30, 4, 0, 0, 4, 1, 30, 3, 19, 0, 22, 0, 30, 7, 15, 0, 22, 2, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.9046395441183752,0.4,1.0,124.96427249908447
25,"[2, 2, 10, 0, 30, 2, 7, 0, 9, 5, 30, 3, 1, 0, 4, 1, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 4, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 13, 0, 16, 1, 30, 5, 1, 0, 6, 2, 30, 5, 11, 0, 16, 0, 30, 4, 12, 0, 16, 2, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.8789060693880318,0.8,1.0,126.99240016937256
25,"[2, 2, 10, 0, 30, 2, 7, 0, 9, 5, 30, 3, 1, 0, 4, 1, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 4, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 12, 0, 16, 1, 30, 5, 1, 0, 6, 1, 30, 6, 10, 0, 16, 0, 30, 3, 13, 0, 16, 2, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.8910625238146566,0.6,1.0,126.99240016937256
25,"[2, 2, 10, 0, 30, 2, 7, 0, 9, 5, 30, 3, 1, 0, 4, 1, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 4, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 13, 0, 16, 1, 30, 5, 1, 0, 6, 1, 30, 6, 10, 0, 16, 0, 30, 4, 12, 0, 16, 2, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.8367141794961614,1.0,1.0,126.99240016937256
25,"[2, 2, 10, 0, 30, 2, 7, 0, 9, 5, 30, 3, 1, 0, 4, 1, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 4, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 13, 0, 16, 0, 30, 5, 1, 0, 6, 1, 30, 5, 11, 0, 16, 2, 30, 3, 13, 0, 16, 2, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.9116820277144546,0.1,1.0,126.99240016937256
25,"[2, 2, 10, 0, 30, 2, 7, 0, 9, 5, 30, 3, 1, 0, 4, 1, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 4, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 13, 0, 16, 1, 30, 5, 1, 0, 6, 1, 30, 7, 9, 0, 16, 0, 30, 2, 14, 0, 16, 2, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.8873407403299612,0.7,1.0,126.99240016937256
25,"[2, 2, 10, 0, 30, 2, 7, 0, 9, 5, 30, 3, 1, 0, 4, 1, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 4, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 13, 0, 16, 0, 30, 5, 1, 0, 6, 1, 30, 5, 11, 0, 16, 0, 30, 3, 13, 0, 16, 1, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.9064186652461649,0.4,1.0,126.99240016937256
26,"[2, 2, 40, 0, 30, 1, 8, 0, 9, 7, 30, 2, 0, 0, 2, 0, 30, 1, 8, 0, 9, 0, 30, 6, 3, 0, 9, 6, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 2, 14, 0, 16, 0, 30, 4, 0, 0, 4, 1, 30, 1, 15, 0, 16, 0, 30, 11, 5, 0, 16, 3, 30, 7, 0, 0, 7, 1, -15, 3, 1]",1.0,0.9327121448730452,0.1,1.0,123.06494116783142
28,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 4, 8, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 2, 4, 0, 6, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 11, 8, 0, 19, 0, 30, 11, 1, 0, 12, 1, 30, 4, 15, 0, 19, 0, 30, 9, 10, 0, 19, 0, 30, 4, 6, 0, 10, 0, -27, 3, 0]",1.0,0.9675197489037802,0.6,1.0,122.87811875343323
28,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 4, 8, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 2, 4, 0, 6, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 11, 8, 0, 19, 0, 30, 11, 1, 0, 12, 1, 30, 4, 15, 0, 19, 0, 30, 9, 10, 0, 19, 0, 30, 4, 6, 0, 10, 0, -27, 3, 0]",1.0,0.9721750356842175,0.4,1.0,122.87811875343323
28,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 4, 8, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 2, 4, 0, 6, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 11, 8, 0, 19, 0, 30, 11, 1, 0, 12, 1, 30, 4, 15, 0, 19, 0, 30, 9, 10, 0, 19, 0, 30, 4, 6, 0, 10, 0, -27, 3, 0]",1.0,0.9728504466362827,0.3,1.0,122.87811875343323
28,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 4, 8, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 2, 4, 0, 6, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 11, 8, 0, 19, 0, 30, 11, 1, 0, 12, 1, 30, 4, 15, 0, 19, 0, 30, 9, 10, 0, 19, 0, 30, 4, 6, 0, 10, 0, -27, 3, 0]",1.0,0.9835782954298605,0.1,1.0,122.87811875343323
28,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 4, 8, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 2, 4, 0, 6, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 11, 8, 0, 19, 0, 30, 11, 1, 0, 12, 1, 30, 4, 15, 0, 19, 0, 30, 9, 10, 0, 19, 0, 30, 4, 6, 0, 10, 0, -27, 3, 0]",1.0,0.9787145733377095,0.2,1.0,122.87811875343323
28,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 4, 8, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 2, 4, 0, 6, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 12, 7, 0, 19, 0, 30, 11, 1, 0, 12, 1, 30, 4, 15, 0, 19, 0, 30, 9, 10, 0, 19, 0, 30, 4, 6, 0, 10, 0, -27, 3, 0]",1.0,0.9656960905460621,0.9,1.0,122.87811875343323
29,"[2, 3, 10, 0, 30, 3, 6, 0, 9, 4, 30, 3, 1, 0, 4, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 12, 0, 16, 1, 30, 5, 1, 0, 6, 1, 30, 5, 11, 0, 16, 0, 30, 2, 14, 0, 16, 0, 30, 8, 1, 0, 9, 1, -15, 3, 1]",1.0,0.8568731470792714,1.0,1.0,130.6066973209381
29,"[2, 3, 10, 0, 30, 3, 6, 0, 9, 4, 30, 3, 1, 0, 4, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 11, 0, 16, 0, 30, 5, 1, 0, 6, 1, 30, 4, 12, 0, 16, 0, 30, 3, 13, 0, 16, 0, 30, 8, 1, 0, 9, 1, -15, 3, 1]",1.0,0.9289377425283719,0.4,1.0,130.6066973209381
29,"[2, 3, 10, 0, 30, 3, 6, 0, 9, 4, 30, 3, 1, 0, 4, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 12, 0, 16, 0, 30, 5, 1, 0, 6, 1, 30, 6, 10, 0, 16, 1, 30, 3, 13, 0, 16, 0, 30, 8, 1, 0, 9, 1, -15, 3, 1]",1.0,0.9109371582050234,0.8,1.0,130.6066973209381
29,"[2, 3, 10, 0, 30, 3, 6, 0, 9, 4, 30, 3, 1, 0, 4, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 12, 0, 16, 0, 30, 5, 1, 0, 6, 1, 30, 4, 12, 0, 16, 0, 30, 2, 14, 0, 16, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.995575860827202,0.1,1.0,130.6066973209381
29,"[2, 3, 10, 0, 30, 3, 6, 0, 9, 4, 30, 3, 1, 0, 4, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 12, 0, 16, 0, 30, 5, 1, 0, 6, 1, 30, 4, 12, 0, 16, 0, 30, 2, 14, 0, 16, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.9626763770993296,0.2,1.0,130.6066973209381
29,"[2, 3, 10, 0, 30, 3, 6, 0, 9, 4, 30, 3, 1, 0, 4, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 12, 0, 16, 0, 30, 5, 1, 0, 6, 1, 30, 4, 12, 0, 16, 0, 30, 3, 13, 0, 16, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.9561225311203456,0.3,1.0,130.6066973209381
30,"[2, 4, 24, 0, 30, 5, 1, 0, 6, 2, 30, 4, 0, 0, 4, 5, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 7, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 6, 7, 0, 13, 2, 30, 5, 8, 0, 13, 0, 30, 6, 2, 0, 8, 1, -15, 3, 1]",1.0,0.9890962541756954,0.1,1.0,122.96834373474121
30,"[2, 4, 24, 0, 30, 5, 1, 0, 6, 2, 30, 4, 0, 0, 4, 5, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 7, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 6, 7, 0, 13, 2, 30, 5, 8, 0, 13, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.9890885052496491,0.2,1.0,122.96834373474121
31,"[2, 2, 1, 0, 30, 7, 3, 0, 10, 3, 30, 2, 0, 0, 2, 1, 30, 4, 6, 0, 10, 0, 30, 6, 4, 0, 10, 6, 30, 6, 0, 0, 6, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 8, 9, 0, 17, 2, 30, 4, 0, 0, 4, 2, 30, 5, 12, 0, 17, 0, 30, 7, 10, 0, 17, 4, 30, 10, 0, 0, 10, 0, -27, 3, 0]",1.0,0.9681222482443973,0.1,1.0,124.82956910133362
33,"[2, 2, 23, 0, 30, 3, 2, 0, 5, 2, 30, 4, 0, 0, 4, 6, 30, 4, 1, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 5, 30, 5, 7, 0, 12, 1, 30, 6, 0, 0, 6, 1, 30, 4, 8, 0, 12, 0, 30, 2, 10, 0, 12, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1]",1.0,0.9739267591659814,0.4,1.0,127.41393208503723
33,"[2, 2, 23, 0, 30, 3, 2, 0, 5, 2, 30, 4, 0, 0, 4, 6, 30, 4, 1, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 3, 30, 7, 5, 0, 12, 0, 30, 6, 0, 0, 6, 1, 30, 5, 7, 0, 12, 0, 30, 1, 11, 0, 12, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1]",1.0,0.9763754067324438,0.3,1.0,127.41393208503723
33,"[2, 2, 23, 0, 30, 3, 2, 0, 5, 2, 30, 4, 0, 0, 4, 6, 30, 4, 1, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 4, 30, 6, 6, 0, 12, 1, 30, 6, 0, 0, 6, 1, 30, 4, 8, 0, 12, 0, 30, 1, 11, 0, 12, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1]",1.0,0.9809744603063135,0.2,1.0,127.41393208503723
33,"[2, 2, 23, 0, 30, 3, 2, 0, 5, 2, 30, 4, 0, 0, 4, 6, 30, 4, 1, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 3, 30, 7, 5, 0, 12, 0, 30, 6, 0, 0, 6, 1, 30, 4, 8, 0, 12, 0, 30, 1, 11, 0, 12, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1]",1.0,0.9832662627965433,0.1,1.0,127.41393208503723
34,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 3, 30, 5, 10, 0, 15, 3, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 17, 0, 22, 1, 30, 4, 0, 0, 4, 0, 30, 3, 19, 0, 22, 0, 30, 9, 13, 0, 22, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.9964603466906422,0.1,1.0,128.59163355827332
34,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 3, 30, 5, 10, 0, 15, 3, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 1, 30, 4, 0, 0, 4, 2, 30, 4, 18, 0, 22, 0, 30, 9, 13, 0, 22, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.8866549780222861,0.6,1.0,128.59163355827332
34,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 3, 30, 5, 10, 0, 15, 3, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 0, 30, 4, 0, 0, 4, 4, 30, 4, 18, 0, 22, 0, 30, 9, 13, 0, 22, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.8476502455513708,0.9,1.0,128.59163355827332
34,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 4, 30, 2, 0, 0, 2, 0, 30, 3, 12, 0, 15, 3, 30, 5, 10, 0, 15, 3, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 17, 0, 22, 1, 30, 4, 0, 0, 4, 1, 30, 4, 18, 0, 22, 0, 30, 9, 13, 0, 22, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.9220905018794989,0.2,1.0,128.59163355827332
35,"[2, 3, 24, 0, 30, 5, 1, 0, 6, 3, 30, 4, 0, 0, 4, 6, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 5, 30, 10, 3, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 6, 7, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.9691536535006511,0.4,1.0,127.04487133026123
35,"[2, 3, 24, 0, 30, 5, 1, 0, 6, 3, 30, 4, 0, 0, 4, 6, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 5, 30, 10, 3, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 6, 7, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.9754737821785766,0.3,1.0,127.04487133026123
35,"[2, 3, 24, 0, 30, 5, 1, 0, 6, 3, 30, 4, 0, 0, 4, 6, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 3, 1, 7, 30, 7, 6, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 7, 6, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.985142519138563,0.1,1.0,127.04487133026123
35,"[2, 3, 24, 0, 30, 5, 1, 0, 6, 3, 30, 4, 0, 0, 4, 6, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 5, 30, 9, 4, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 7, 6, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9764065002888732,0.2,1.0,127.04487133026123
35,"[2, 3, 24, 0, 30, 5, 1, 0, 6, 3, 30, 4, 0, 0, 4, 6, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 6, 30, 9, 4, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 6, 7, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.9686661118010448,0.5,1.0,127.04487133026123
36,"[2, 1, 25, 2, 30, 6, 8, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 6, 8, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 12, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 6, 15, 0, 21, 0, 30, 7, 14, 0, 21, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.8302164916142115,0.1,1.0,127.44440340995789
36,"[2, 1, 25, 2, 30, 6, 8, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 6, 8, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 12, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 6, 15, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.782747412546264,0.3,1.0,127.44440340995789
37,"[2, 1, 9, 1, 30, 6, 5, 0, 11, 4, 30, 6, 0, 0, 6, 4, 30, 10, 1, 0, 11, 0, 30, 3, 8, 0, 11, 4, 30, 3, 1, 0, 4, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 8, 10, 0, 18, 0, 30, 8, 0, 0, 8, 1, 30, 14, 4, 0, 18, 0, 30, 5, 13, 0, 18, 1, 30, 7, 1, 0, 8, 0, -27, 3, 0]",1.0,0.9740682255815536,0.2,1.0,128.36872029304504
37,"[2, 1, 9, 1, 30, 6, 5, 0, 11, 4, 30, 6, 0, 0, 6, 4, 30, 10, 1, 0, 11, 0, 30, 3, 8, 0, 11, 4, 30, 3, 1, 0, 4, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 7, 11, 0, 18, 0, 30, 8, 0, 0, 8, 1, 30, 15, 3, 0, 18, 0, 30, 5, 13, 0, 18, 2, 30, 7, 1, 0, 8, 0, -27, 3, 0]",1.0,0.9680230835034346,0.4,1.0,128.36872029304504
37,"[2, 1, 9, 1, 30, 6, 5, 0, 11, 4, 30, 6, 0, 0, 6, 4, 30, 10, 1, 0, 11, 0, 30, 3, 8, 0, 11, 4, 30, 3, 1, 0, 4, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 8, 10, 0, 18, 0, 30, 8, 0, 0, 8, 2, 30, 13, 5, 0, 18, 0, 30, 4, 14, 0, 18, 1, 30, 7, 1, 0, 8, 0, -27, 3, 0]",1.0,0.9747409178882983,0.1,1.0,128.36872029304504
37,"[2, 1, 9, 1, 30, 6, 5, 0, 11, 4, 30, 6, 0, 0, 6, 4, 30, 10, 1, 0, 11, 0, 30, 3, 8, 0, 11, 4, 30, 3, 1, 0, 4, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 8, 10, 0, 18, 0, 30, 8, 0, 0, 8, 1, 30, 15, 3, 0, 18, 0, 30, 5, 13, 0, 18, 1, 30, 7, 1, 0, 8, 0, -27, 3, 0]",1.0,0.9256057550471546,0.9,1.0,128.36872029304504
37,"[2, 1, 9, 1, 30, 6, 5, 0, 11, 4, 30, 6, 0, 0, 6, 4, 30, 10, 1, 0, 11, 0, 30, 3, 8, 0, 11, 4, 30, 3, 1, 0, 4, 0, -27, 3, 0]","[2, 2, 1, 1, 30, 8, 10, 0, 18, 0, 30, 8, 0, 0, 8, 1, 30, 15, 3, 0, 18, 1, 30, 4, 14, 0, 18, 1, 30, 7, 1, 0, 8, 0, -27, 3, 0]",1.0,0.9175565331085792,1.0,1.0,128.36872029304504
37,"[2, 1, 9, 1, 30, 6, 5, 0, 11, 4, 30, 6, 0, 0, 6, 4, 30, 10, 1, 0, 11, 0, 30, 3, 8, 0, 11, 4, 30, 3, 1, 0, 4, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 8, 10, 0, 18, 0, 30, 8, 0, 0, 8, 1, 30, 15, 3, 0, 18, 0, 30, 6, 12, 0, 18, 1, 30, 7, 1, 0, 8, 0, -27, 3, 0]",1.0,0.9478043445610919,0.8,1.0,128.36872029304504
37,"[2, 1, 9, 1, 30, 6, 5, 0, 11, 4, 30, 6, 0, 0, 6, 4, 30, 10, 1, 0, 11, 0, 30, 3, 8, 0, 11, 4, 30, 3, 1, 0, 4, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 8, 10, 0, 18, 0, 30, 8, 0, 0, 8, 1, 30, 15, 3, 0, 18, 2, 30, 4, 14, 0, 18, 0, 30, 7, 1, 0, 8, 0, -27, 3, 0]",1.0,0.9582321160032797,0.5,1.0,128.36872029304504
37,"[2, 1, 9, 1, 30, 6, 5, 0, 11, 4, 30, 6, 0, 0, 6, 4, 30, 10, 1, 0, 11, 0, 30, 3, 8, 0, 11, 4, 30, 3, 1, 0, 4, 0, -27, 3, 0]","[2, 2, 1, 0, 30, 8, 10, 0, 18, 0, 30, 8, 0, 0, 8, 1, 30, 15, 3, 0, 18, 1, 30, 5, 13, 0, 18, 0, 30, 7, 1, 0, 8, 0, -27, 3, 0]",1.0,0.9487019637072167,0.6,1.0,128.36872029304504
38,"[2, 0, 14, 1, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 0, 30, 3, 6, 0, 9, 3, 30, 9, 0, 0, 9, 3, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 8, 0, 16, 2, 30, 8, 0, 0, 8, 1, 30, 3, 13, 0, 16, 0, 30, 13, 3, 0, 16, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9929305237336219,0.1,1.0,126.25933599472046
38,"[2, 0, 14, 1, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 0, 30, 3, 6, 0, 9, 3, 30, 9, 0, 0, 9, 3, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 8, 0, 16, 0, 30, 8, 0, 0, 8, 1, 30, 3, 13, 0, 16, 0, 30, 13, 3, 0, 16, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9008542081618367,1.0,1.0,126.25933599472046
38,"[2, 0, 14, 1, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 0, 30, 3, 6, 0, 9, 3, 30, 9, 0, 0, 9, 3, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 8, 0, 16, 2, 30, 8, 0, 0, 8, 1, 30, 3, 13, 0, 16, 0, 30, 13, 3, 0, 16, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9628351479859713,0.6,1.0,126.25933599472046
38,"[2, 0, 14, 1, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 0, 30, 3, 6, 0, 9, 3, 30, 9, 0, 0, 9, 3, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 8, 0, 16, 2, 30, 8, 0, 0, 8, 1, 30, 3, 13, 0, 16, 0, 30, 13, 3, 0, 16, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9628425771301967,0.2,1.0,126.25933599472046
