fact id,fact,explanation,sparsity,fidelity,uncertainty,exceptionality,gen_time
90,"[2, 3, 14, 1, 30, 5, 4, 0, 9, 1, 30, 6, 0, 0, 6, 3, 30, 3, 6, 0, 9, 5, 30, 9, 0, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 1, 30, 6, 0, 0, 6, 4, 30, 8, 6, 0, 14, 0, 30, 13, 1, 0, 14, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9890505459261496,0.6,1.0,151.2751247882843
90,"[2, 3, 14, 1, 30, 5, 4, 0, 9, 1, 30, 6, 0, 0, 6, 3, 30, 3, 6, 0, 9, 5, 30, 9, 0, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 1, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 0, 30, 13, 1, 0, 14, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9757449801722331,0.7,1.0,151.2751247882843
90,"[2, 3, 14, 1, 30, 5, 4, 0, 9, 1, 30, 6, 0, 0, 6, 3, 30, 3, 6, 0, 9, 5, 30, 9, 0, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 1, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 0, 30, 13, 1, 0, 14, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9213813270219448,1.0,1.0,151.2751247882843
92,"[2, 4, 16, 0, 30, 6, 3, 0, 9, 4, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 2, 7, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 13, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 8, 11, 0, 19, 0, 30, 10, 9, 0, 19, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9367487795355921,0.4,1.0,151.59238505363464
92,"[2, 4, 16, 0, 30, 6, 3, 0, 9, 4, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 2, 7, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 13, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 9, 10, 0, 19, 0, 30, 10, 9, 0, 19, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9238178949512295,1.0,1.0,151.59238505363464
92,"[2, 4, 16, 0, 30, 6, 3, 0, 9, 4, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 2, 7, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 13, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 9, 10, 0, 19, 0, 30, 10, 9, 0, 19, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9538667126098676,0.1,1.0,151.59238505363464
92,"[2, 4, 16, 0, 30, 6, 3, 0, 9, 4, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 2, 7, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 13, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 9, 10, 0, 19, 0, 30, 10, 9, 0, 19, 1, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9454243301339109,0.2,1.0,151.59238505363464
92,"[2, 4, 16, 0, 30, 6, 3, 0, 9, 4, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 2, 7, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 13, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 8, 11, 0, 19, 0, 30, 10, 9, 0, 19, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9442083410635516,0.3,1.0,151.59238505363464
92,"[2, 4, 16, 0, 30, 6, 3, 0, 9, 4, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 2, 7, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 13, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 8, 11, 0, 19, 0, 30, 10, 9, 0, 19, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9286677010838496,0.8,1.0,151.59238505363464
93,"[2, 2, 16, 0, 30, 5, 4, 0, 9, 4, 30, 8, 0, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 6, 0, 14, 0, 30, 6, 0, 0, 6, 2, 30, 11, 3, 0, 14, 0, 30, 10, 4, 0, 14, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.990286053152565,0.1,1.0,140.2341663837433
95,"[2, 3, 29, 0, 30, 7, 7, 0, 14, 5, 30, 12, 0, 0, 12, 0, 30, 5, 9, 0, 14, 0, 30, 0, 14, 0, 14, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 2, 30, 3, 1, 0, 4, 1, 30, 3, 19, 0, 22, 0, 30, 13, 9, 0, 22, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.8556305393667772,0.7,1.0,152.07552886009216
95,"[2, 3, 29, 0, 30, 7, 7, 0, 14, 5, 30, 12, 0, 0, 12, 0, 30, 5, 9, 0, 14, 0, 30, 0, 14, 0, 14, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 1, 30, 3, 1, 0, 4, 1, 30, 3, 19, 0, 22, 0, 30, 13, 9, 0, 22, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.9737813284359629,0.1,1.0,152.07552886009216
95,"[2, 3, 29, 0, 30, 7, 7, 0, 14, 5, 30, 12, 0, 0, 12, 0, 30, 5, 9, 0, 14, 0, 30, 0, 14, 0, 14, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 2, 30, 3, 1, 0, 4, 1, 30, 3, 19, 0, 22, 0, 30, 13, 9, 0, 22, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.9233699056666977,0.2,1.0,152.07552886009216
95,"[2, 3, 29, 0, 30, 7, 7, 0, 14, 5, 30, 12, 0, 0, 12, 0, 30, 5, 9, 0, 14, 0, 30, 0, 14, 0, 14, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 0, 30, 3, 1, 0, 4, 1, 30, 3, 19, 0, 22, 0, 30, 13, 9, 0, 22, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.7042252273047902,1.0,1.0,152.07552886009216
95,"[2, 3, 29, 0, 30, 7, 7, 0, 14, 5, 30, 12, 0, 0, 12, 0, 30, 5, 9, 0, 14, 0, 30, 0, 14, 0, 14, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 2, 30, 3, 1, 0, 4, 1, 30, 3, 19, 0, 22, 0, 30, 13, 9, 0, 22, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.9073356585193845,0.3,1.0,152.07552886009216
95,"[2, 3, 29, 0, 30, 7, 7, 0, 14, 5, 30, 12, 0, 0, 12, 0, 30, 5, 9, 0, 14, 0, 30, 0, 14, 0, 14, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 2, 30, 3, 1, 0, 4, 1, 30, 3, 19, 0, 22, 0, 30, 13, 9, 0, 22, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.8804434545032839,0.5,1.0,152.07552886009216
96,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 7, 8, 0, 15, 1, 30, 7, 8, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 10, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 10, 11, 0, 21, 3, 30, 8, 13, 0, 21, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.9675992873039497,0.1,1.0,139.07571864128113
98,"[2, 3, 23, 0, 30, 2, 3, 0, 5, 1, 30, 4, 0, 0, 4, 2, 30, 5, 0, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 12, 0, 15, 0, 30, 9, 1, 0, 10, 1, 30, 1, 14, 0, 15, 0, 30, 9, 6, 0, 15, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]",1.0,0.9909066151297276,0.2,1.0,153.3195652961731
98,"[2, 3, 23, 0, 30, 2, 3, 0, 5, 1, 30, 4, 0, 0, 4, 2, 30, 5, 0, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 12, 0, 15, 0, 30, 9, 1, 0, 10, 1, 30, 1, 14, 0, 15, 0, 30, 9, 6, 0, 15, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]",1.0,0.9811769573890231,0.4,1.0,153.3195652961731
98,"[2, 3, 23, 0, 30, 2, 3, 0, 5, 1, 30, 4, 0, 0, 4, 2, 30, 5, 0, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 12, 0, 15, 0, 30, 9, 1, 0, 10, 1, 30, 1, 14, 0, 15, 0, 30, 9, 6, 0, 15, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]",1.0,0.9831450840753813,0.3,1.0,153.3195652961731
98,"[2, 3, 23, 0, 30, 2, 3, 0, 5, 1, 30, 4, 0, 0, 4, 2, 30, 5, 0, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 12, 0, 15, 0, 30, 9, 1, 0, 10, 0, 30, 1, 14, 0, 15, 1, 30, 10, 5, 0, 15, 2, 30, 7, 2, 0, 9, 1, -15, 3, 1]",1.0,0.9948184733818636,0.1,1.0,153.3195652961731
98,"[2, 3, 23, 0, 30, 2, 3, 0, 5, 1, 30, 4, 0, 0, 4, 2, 30, 5, 0, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 12, 0, 15, 0, 30, 9, 1, 0, 10, 1, 30, 1, 14, 0, 15, 0, 30, 9, 6, 0, 15, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]",1.0,0.9762776678581219,1.0,1.0,153.3195652961731
99,"[2, 4, 10, 0, 30, 2, 7, 0, 9, 2, 30, 3, 1, 0, 4, 0, 30, 8, 1, 0, 9, 0, 30, 0, 9, 0, 9, 2, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 3, 1, 0, 30, 7, 3, 0, 10, 6, 30, 2, 0, 0, 2, 1, 30, 4, 6, 0, 10, 0, 30, 10, 0, 0, 10, 6, 30, 6, 0, 0, 6, 0, -27, 3, 0]",1.0,0.9307839646136674,0.1,1.0,118.1511447429657
99,"[2, 4, 10, 0, 30, 2, 7, 0, 9, 2, 30, 3, 1, 0, 4, 0, 30, 8, 1, 0, 9, 0, 30, 0, 9, 0, 9, 2, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 3, 1, 0, 30, 7, 3, 0, 10, 4, 30, 2, 0, 0, 2, 1, 30, 6, 4, 0, 10, 0, 30, 4, 6, 0, 10, 6, 30, 6, 0, 0, 6, 0, -27, 3, 0]",1.0,0.8934590649734054,0.2,1.0,118.1511447429657
