fact id,fact,explanation,recourse,uncertainty,fidelity,sparsity,exceptionality,validity,gen_time,found
48,"[2, 4, 14, 0, 30, 6, 3, 0, 9, 1, 30, 6, 0, 0, 6, 1, 30, 5, 4, 0, 9, 4, 30, 9, 0, 0, 9, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 3, 6, 3, 30, 0, 5, 0, 12, 0, 30, 3, 3, 0, 2, 8, 30, 4, 11, 0, 13, 0, 30, 3, 10, 0, 2, 8, 30, 5, 4, 0, 2, 1, -27, 3, 0]",,1,1,1,1,1,900.0477168560028,0
48,"[2, 4, 14, 0, 30, 6, 3, 0, 9, 1, 30, 6, 0, 0, 6, 1, 30, 5, 4, 0, 9, 4, 30, 9, 0, 0, 9, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[0, 4, 26, 2, 30, 4, 13, 0, 15, 6, 30, 7, 0, 0, 8, 7, 30, 12, 1, 0, 6, 12, 30, 10, 6, 0, 9, 0, 30, 7, 4, 0, 4, 0, -27, 3, 1]",,1,1,1,1,1,900.0477168560028,0
49,"[2, 2, 25, 2, 30, 6, 8, 0, 14, 4, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[2, -1, 33, 5, 30, 7, 10, 0, 7, 2, 30, 2, 0, 0, 10, 2, 30, 6, 11, 0, 15, 12, 30, 4, 7, 0, 6, 6, 30, 5, 0, 0, 3, 1, -27, 3, 1]",,1,1,1,1,1,908.0926394462584,0
49,"[2, 2, 25, 2, 30, 6, 8, 0, 14, 4, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[0, 2, 42, 3, 30, 6, 14, 0, 2, 8, 30, 9, 3, 0, 8, 10, 30, 2, 13, 0, 12, 7, 30, 7, 14, 0, 9, 10, 30, 9, 1, 0, 6, 1, -15, 3, 0]",,1,1,1,1,1,908.0926394462584,0
49,"[2, 2, 25, 2, 30, 6, 8, 0, 14, 4, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[0, -1, 41, 5, 30, 2, 6, 0, 2, 13, 30, 10, 5, 0, 6, 3, 30, 5, 2, 0, 4, 9, 30, 10, 4, 0, 12, 4, 30, 7, 5, 0, 8, 0, -15, 3, 0]",,1,1,1,1,1,908.0926394462584,0
49,"[2, 2, 25, 2, 30, 6, 8, 0, 14, 4, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[2, 3, 20, 7, 30, 9, 11, 0, 12, 15, 30, 7, 2, 0, 0, 4, 30, 3, 9, 0, 2, 0, 30, 2, 6, 0, 15, 16, 30, 6, 4, 0, 4, 1, -27, 3, 0]",,1,1,1,1,1,908.0926394462584,0
49,"[2, 2, 25, 2, 30, 6, 8, 0, 14, 4, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[0, 2, 22, 0, 30, 0, 8, 0, 11, 9, 30, 5, 4, 0, 12, 11, 30, 7, 4, 0, 13, 6, 30, 9, 10, 0, 4, 3, 30, 1, 4, 0, 0, 0, -27, 3, 1]",,1,1,1,1,1,908.0926394462584,0
50,"[2, 2, 11, 0, 30, 4, 8, 0, 12, 1, 30, 4, 0, 0, 4, 0, 30, 8, 4, 0, 12, 3, 30, 6, 6, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, -1, 5, 5, 30, 0, 3, 0, 9, 17, 30, 5, 0, 0, 10, 9, 30, 4, 2, 0, 6, 4, 30, 11, 4, 0, 8, 9, 30, 9, 2, 0, 9, 0, -27, 3, 1]",,1,1,1,1,1,898.523229598999,0
50,"[2, 2, 11, 0, 30, 4, 8, 0, 12, 1, 30, 4, 0, 0, 4, 0, 30, 8, 4, 0, 12, 3, 30, 6, 6, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 3, 31, 0, 30, 11, 13, 0, 2, 19, 30, 6, 3, 0, 12, 5, 30, 3, 10, 0, 14, 13, 30, 2, 11, 0, 2, 2, 30, 9, 1, 0, 0, 0, -15, 3, 0]",,1,1,1,1,1,898.523229598999,0
50,"[2, 2, 11, 0, 30, 4, 8, 0, 12, 1, 30, 4, 0, 0, 4, 0, 30, 8, 4, 0, 12, 3, 30, 6, 6, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 0, 19, 1, 30, 2, 12, 0, 8, 14, 30, 11, 0, 0, 0, 10, 30, 5, 11, 0, 4, 11, 30, 10, 2, 0, 4, 11, 30, 2, 4, 0, 3, 1, -27, 3, 0]",,1,1,1,1,1,898.523229598999,0
50,"[2, 2, 11, 0, 30, 4, 8, 0, 12, 1, 30, 4, 0, 0, 4, 0, 30, 8, 4, 0, 12, 3, 30, 6, 6, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[0, 2, 32, 7, 30, 4, 11, 0, 3, 9, 30, 4, 1, 0, 4, 12, 30, 11, 9, 0, 3, 10, 30, 4, 14, 0, 15, 15, 30, 3, 3, 0, 6, 1, -27, 3, 0]",,1,1,1,1,1,898.523229598999,0
50,"[2, 2, 11, 0, 30, 4, 8, 0, 12, 1, 30, 4, 0, 0, 4, 0, 30, 8, 4, 0, 12, 3, 30, 6, 6, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[0, 2, 9, 2, 30, 6, 12, 0, 3, 12, 30, 8, 1, 0, 6, 7, 30, 12, 3, 0, 10, 12, 30, 8, 0, 0, 3, 14, 30, 0, 0, 0, 4, 1, -15, 3, 1]",,1,1,1,1,1,898.523229598999,0
51,"[2, 3, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 0, 8, 0, 8, 0, 30, 5, 3, 0, 8, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[0, 1, 3, 5, 30, 3, 0, 0, 12, 8, 30, 0, 5, 0, 4, 1, 30, 0, 0, 0, 2, 3, 30, 8, 10, 0, 9, 15, 30, 1, 0, 0, 2, 0, -15, 3, 1]",,1,1,1,1,1,915.2736389636992,0
51,"[2, 3, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 0, 8, 0, 8, 0, 30, 5, 3, 0, 8, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[0, -1, 12, 3, 30, 5, 12, 0, 13, 4, 30, 2, 3, 0, 2, 6, 30, 6, 9, 0, 6, 3, 30, 1, 5, 0, 13, 6, 30, 8, 3, 0, 8, 0, -15, 3, 1]",,1,1,1,1,1,915.2736389636992,0
51,"[2, 3, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 0, 8, 0, 8, 0, 30, 5, 3, 0, 8, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[0, 3, 11, 4, 30, 4, 3, 0, 7, 11, 30, 7, 0, 0, 6, 12, 30, 5, 5, 0, 11, 5, 30, 7, 5, 0, 7, 16, 30, 6, 0, 0, 3, 1, -15, 3, 1]",,1,1,1,1,1,915.2736389636992,0
51,"[2, 3, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 0, 8, 0, 8, 0, 30, 5, 3, 0, 8, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 34, 2, 30, 2, 1, 0, 6, 6, 30, 10, 0, 0, 10, 3, 30, 4, 8, 0, 8, 13, 30, 0, 2, 0, 8, 1, 30, 2, 0, 0, 6, 0, -27, 3, 0]",,1,1,1,1,1,915.2736389636992,0
51,"[2, 3, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 0, 8, 0, 8, 0, 30, 5, 3, 0, 8, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 0, 35, 6, 30, 1, 14, 0, 3, 3, 30, 8, 1, 0, 6, 8, 30, 9, 12, 0, 14, 6, 30, 3, 2, 0, 3, 11, 30, 5, 4, 0, 9, 1, -27, 3, 0]",,1,1,1,1,1,915.2736389636992,0
52,"[2, 1, 31, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 6, 30, 3, 1, 0, 4, 0, 30, 1, 3, 0, 4, 0, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[0, 4, 28, 0, 30, 6, 3, 0, 14, 6, 30, 0, 0, 0, 0, 7, 30, 12, 8, 0, 2, 6, 30, 2, 7, 0, 3, 13, 30, 3, 4, 0, 8, 1, -15, 3, 0]",,1,1,1,1,1,907.6255190372468,0
52,"[2, 1, 31, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 6, 30, 3, 1, 0, 4, 0, 30, 1, 3, 0, 4, 0, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 3, 13, 6, 30, 0, 2, 0, 11, 19, 30, 6, 2, 0, 4, 7, 30, 4, 10, 0, 11, 0, 30, 8, 0, 0, 10, 7, 30, 9, 2, 0, 3, 1, -15, 3, 1]",,1,1,1,1,1,907.6255190372468,0
52,"[2, 1, 31, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 6, 30, 3, 1, 0, 4, 0, 30, 1, 3, 0, 4, 0, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 1, 17, 1, 30, 4, 9, 0, 10, 5, 30, 5, 5, 0, 6, 4, 30, 7, 2, 0, 8, 1, 30, 3, 9, 0, 9, 2, 30, 2, 5, 0, 2, 0, -27, 3, 0]",,1,1,1,1,1,907.6255190372468,0
52,"[2, 1, 31, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 6, 30, 3, 1, 0, 4, 0, 30, 1, 3, 0, 4, 0, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[0, 2, 47, 2, 30, 2, 9, 0, 7, 13, 30, 11, 1, 0, 4, 3, 30, 2, 13, 0, 5, 11, 30, 6, 3, 0, 14, 1, 30, 6, 1, 0, 0, 0, -27, 3, 0]",,1,1,1,1,1,907.6255190372468,0
52,"[2, 1, 31, 0, 30, 0, 4, 0, 4, 3, 30, 4, 0, 0, 4, 6, 30, 3, 1, 0, 4, 0, 30, 1, 3, 0, 4, 0, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 4, 6, 3, 30, 3, 1, 0, 2, 10, 30, 10, 3, 0, 8, 1, 30, 10, 8, 0, 3, 1, 30, 2, 6, 0, 12, 15, 30, 4, 0, 0, 2, 1, -15, 3, 1]",,1,1,1,1,1,907.6255190372468,0
53,"[2, 4, 14, 0, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 2, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 23, 6, 30, 1, 6, 0, 12, 2, 30, 1, 2, 0, 0, 9, 30, 3, 7, 0, 6, 7, 30, 6, 1, 0, 4, 1, 30, 6, 1, 0, 7, 1, -15, 3, 1]",,1,1,1,1,1,876.9667980670929,0
53,"[2, 4, 14, 0, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 2, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[0, 1, 15, 0, 30, 5, 5, 0, 6, 13, 30, 12, 1, 0, 8, 9, 30, 12, 4, 0, 7, 1, 30, 3, 13, 0, 13, 6, 30, 7, 0, 0, 1, 0, -15, 3, 0]",,1,1,1,1,1,876.9667980670929,0
53,"[2, 4, 14, 0, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 2, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 39, 5, 30, 3, 2, 0, 5, 17, 30, 2, 0, 0, 10, 7, 30, 13, 3, 0, 5, 13, 30, 10, 14, 0, 6, 4, 30, 1, 0, 0, 8, 1, -27, 3, 0]",,1,1,1,1,1,876.9667980670929,0
53,"[2, 4, 14, 0, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 2, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[0, 3, 1, 3, 30, 10, 2, 0, 11, 14, 30, 7, 5, 0, 4, 0, 30, 4, 7, 0, 4, 4, 30, 9, 4, 0, 12, 0, 30, 9, 5, 0, 1, 0, -27, 3, 0]",,1,1,1,1,1,876.9667980670929,0
53,"[2, 4, 14, 0, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 2, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[0, 0, 22, 2, 30, 7, 7, 0, 9, 1, 30, 5, 3, 0, 2, 5, 30, 7, 12, 0, 10, 9, 30, 2, 5, 0, 8, 11, 30, 3, 3, 0, 0, 1, -15, 3, 1]",,1,1,1,1,1,876.9667980670929,0
54,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 3, 9, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 3, 3, 0, 6, 0, -27, 3, 0]","[0, 1, 26, 6, 30, 5, 12, 0, 7, 18, 30, 3, 1, 0, 2, 2, 30, 13, 9, 0, 6, 11, 30, 7, 10, 0, 12, 9, 30, 7, 2, 0, 9, 1, -27, 3, 1]",,1,1,1,1,1,871.6602439880371,0
54,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 3, 9, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 3, 3, 0, 6, 0, -27, 3, 0]","[0, 2, 27, 5, 30, 3, 13, 0, 14, 9, 30, 6, 3, 0, 10, 11, 30, 7, 7, 0, 10, 13, 30, 0, 14, 0, 10, 2, 30, 5, 1, 0, 8, 0, -15, 3, 0]",,1,1,1,1,1,871.6602439880371,0
54,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 3, 9, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 3, 3, 0, 6, 0, -27, 3, 0]","[2, -1, 46, 7, 30, 6, 5, 0, 6, 6, 30, 5, 4, 0, 6, 3, 30, 12, 2, 0, 14, 3, 30, 8, 12, 0, 7, 16, 30, 7, 0, 0, 3, 1, -15, 3, 1]",,1,1,1,1,1,871.6602439880371,0
54,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 3, 9, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 3, 3, 0, 6, 0, -27, 3, 0]","[0, 1, 31, 4, 30, 4, 6, 0, 3, 13, 30, 12, 2, 0, 0, 5, 30, 3, 10, 0, 5, 7, 30, 1, 4, 0, 5, 10, 30, 9, 4, 0, 6, 1, -27, 3, 0]",,1,1,1,1,1,871.6602439880371,0
54,"[2, 1, 5, 1, 30, 8, 4, 0, 12, 2, 30, 9, 1, 0, 10, 0, 30, 3, 9, 0, 12, 0, 30, 8, 4, 0, 12, 1, 30, 3, 3, 0, 6, 0, -27, 3, 0]","[2, 3, 12, 2, 30, 8, 10, 0, 2, 7, 30, 8, 0, 0, 8, 5, 30, 9, 6, 0, 14, 1, 30, 2, 13, 0, 13, 11, 30, 1, 5, 0, 4, 0, -15, 3, 1]",,1,1,1,1,1,871.6602439880371,0
55,"[2, 1, 25, 1, 30, 7, 7, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[2, 1, 5, 1, 30, 8, 6, 0, 11, 17, 30, 8, 3, 0, 8, 2, 30, 13, 13, 0, 6, 7, 30, 5, 3, 0, 4, 13, 30, 0, 5, 0, 6, 1, -15, 3, 1]",,1,1,1,1,1,878.4898872375488,0
55,"[2, 1, 25, 1, 30, 7, 7, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[2, 3, 2, 3, 30, 6, 1, 0, 2, 5, 30, 12, 3, 0, 6, 5, 30, 1, 1, 0, 7, 8, 30, 8, 1, 0, 2, 4, 30, 1, 2, 0, 7, 0, -15, 3, 1]",,1,1,1,1,1,878.4898872375488,0
55,"[2, 1, 25, 1, 30, 7, 7, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[0, 0, 24, 2, 30, 11, 0, 0, 10, 2, 30, 3, 0, 0, 4, 6, 30, 3, 11, 0, 2, 6, 30, 9, 12, 0, 2, 2, 30, 3, 4, 0, 3, 1, -15, 3, 1]",,1,1,1,1,1,878.4898872375488,0
55,"[2, 1, 25, 1, 30, 7, 7, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[2, 2, 47, 6, 30, 2, 11, 0, 12, 19, 30, 1, 1, 0, 2, 3, 30, 2, 8, 0, 9, 4, 30, 10, 7, 0, 3, 14, 30, 8, 3, 0, 1, 0, -27, 3, 0]",,1,1,1,1,1,878.4898872375488,0
55,"[2, 1, 25, 1, 30, 7, 7, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[0, 4, 13, 2, 30, 9, 8, 0, 7, 10, 30, 9, 2, 0, 0, 0, 30, 8, 3, 0, 10, 7, 30, 0, 4, 0, 11, 9, 30, 4, 0, 0, 3, 0, -27, 3, 0]",,1,1,1,1,1,878.4898872375488,0
56,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 3, 30, 6, 9, 0, 15, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 4, 16, 2, 30, 4, 13, 0, 8, 15, 30, 12, 3, 0, 12, 3, 30, 4, 8, 0, 15, 2, 30, 7, 3, 0, 13, 8, 30, 6, 1, 0, 8, 1, -27, 3, 1]",,1,1,1,1,1,870.6844329833984,0
56,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 3, 30, 6, 9, 0, 15, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 3, 7, 0, 30, 9, 6, 0, 5, 13, 30, 1, 2, 0, 0, 5, 30, 10, 11, 0, 9, 13, 30, 1, 0, 0, 8, 2, 30, 0, 0, 0, 7, 0, -27, 3, 0]",,1,1,1,1,1,870.6844329833984,0
56,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 3, 30, 6, 9, 0, 15, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 4, 31, 7, 30, 11, 14, 0, 2, 6, 30, 10, 1, 0, 4, 0, 30, 2, 1, 0, 13, 10, 30, 8, 10, 0, 3, 6, 30, 2, 0, 0, 0, 0, -15, 3, 1]",,1,1,1,1,1,870.6844329833984,0
56,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 3, 30, 6, 9, 0, 15, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[0, -1, 23, 5, 30, 2, 9, 0, 11, 12, 30, 11, 2, 0, 0, 1, 30, 13, 5, 0, 4, 7, 30, 9, 12, 0, 7, 9, 30, 0, 3, 0, 7, 0, -15, 3, 0]",,1,1,1,1,1,870.6844329833984,0
56,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 3, 30, 6, 9, 0, 15, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[0, 2, 37, 4, 30, 0, 8, 0, 13, 8, 30, 9, 5, 0, 2, 12, 30, 1, 12, 0, 3, 3, 30, 0, 6, 0, 5, 14, 30, 3, 5, 0, 1, 1, -27, 3, 1]",,1,1,1,1,1,870.6844329833984,0
57,"[2, 0, 11, 0, 30, 5, 7, 0, 12, 2, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 3, 30, 10, 2, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 8, 1, 30, 6, 6, 0, 2, 8, 30, 3, 2, 0, 4, 8, 30, 9, 0, 0, 9, 13, 30, 7, 4, 0, 13, 15, 30, 4, 0, 0, 9, 1, -27, 3, 0]",,1,1,1,1,1,874.2110328674316,0
57,"[2, 0, 11, 0, 30, 5, 7, 0, 12, 2, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 3, 30, 10, 2, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 3, 16, 0, 30, 7, 5, 0, 7, 7, 30, 7, 4, 0, 2, 0, 30, 7, 2, 0, 13, 11, 30, 0, 3, 0, 15, 2, 30, 1, 3, 0, 7, 0, -27, 3, 1]",,1,1,1,1,1,874.2110328674316,0
57,"[2, 0, 11, 0, 30, 5, 7, 0, 12, 2, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 3, 30, 10, 2, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[0, 2, 46, 1, 30, 4, 11, 0, 11, 3, 30, 12, 0, 0, 2, 6, 30, 11, 13, 0, 8, 4, 30, 4, 11, 0, 6, 8, 30, 2, 2, 0, 2, 0, -27, 3, 1]",,1,1,1,1,1,874.2110328674316,0
57,"[2, 0, 11, 0, 30, 5, 7, 0, 12, 2, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 3, 30, 10, 2, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 1, 28, 0, 30, 1, 3, 0, 3, 19, 30, 1, 5, 0, 10, 10, 30, 12, 6, 0, 15, 0, 30, 9, 10, 0, 8, 6, 30, 0, 5, 0, 9, 1, -15, 3, 1]",,1,1,1,1,1,874.2110328674316,0
57,"[2, 0, 11, 0, 30, 5, 7, 0, 12, 2, 30, 4, 0, 0, 4, 0, 30, 2, 10, 0, 12, 3, 30, 10, 2, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[0, -1, 20, 2, 30, 9, 13, 0, 8, 4, 30, 10, 3, 0, 0, 5, 30, 4, 12, 0, 5, 2, 30, 6, 9, 0, 3, 15, 30, 5, 4, 0, 1, 1, -15, 3, 0]",,1,1,1,1,1,874.2110328674316,0
58,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 2, 30, 8, 7, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 4, 6, 5, 30, 4, 2, 0, 6, 10, 30, 12, 1, 0, 0, 8, 30, 11, 2, 0, 15, 7, 30, 5, 3, 0, 10, 9, 30, 5, 5, 0, 1, 0, -27, 3, 1]",,1,1,1,1,1,877.2982800006866,0
58,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 2, 30, 8, 7, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[0, -1, 14, 6, 30, 7, 11, 0, 8, 1, 30, 5, 5, 0, 10, 0, 30, 13, 3, 0, 2, 9, 30, 4, 5, 0, 8, 5, 30, 1, 0, 0, 9, 0, -15, 3, 0]",,1,1,1,1,1,877.2982800006866,0
58,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 2, 30, 8, 7, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 24, 2, 30, 5, 6, 0, 10, 12, 30, 2, 1, 0, 2, 4, 30, 10, 6, 0, 4, 4, 30, 10, 6, 0, 3, 2, 30, 6, 3, 0, 7, 1, -27, 3, 1]",,1,1,1,1,1,877.2982800006866,0
58,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 2, 30, 8, 7, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[0, 1, 13, 4, 30, 1, 12, 0, 4, 19, 30, 1, 2, 0, 8, 11, 30, 9, 9, 0, 7, 5, 30, 3, 0, 0, 7, 14, 30, 4, 0, 0, 2, 1, -15, 3, 1]",,1,1,1,1,1,877.2982800006866,0
58,"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 2, 30, 8, 7, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[0, 3, 12, 7, 30, 11, 13, 0, 12, 14, 30, 11, 3, 0, 6, 3, 30, 3, 8, 0, 12, 13, 30, 11, 5, 0, 9, 6, 30, 1, 2, 0, 3, 1, -27, 3, 0]",,1,1,1,1,1,877.2982800006866,0
59,"[2, 1, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 4, 30, 3, 2, 0, 5, 0, 30, 0, 5, 0, 5, 3, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[0, 1, 34, 6, 30, 7, 2, 0, 14, 19, 30, 4, 2, 0, 12, 3, 30, 9, 5, 0, 6, 6, 30, 10, 0, 0, 7, 3, 30, 3, 1, 0, 4, 1, -27, 3, 0]",,1,1,1,1,1,876.3698270320892,0
59,"[2, 1, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 4, 30, 3, 2, 0, 5, 0, 30, 0, 5, 0, 5, 3, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[0, 4, 22, 4, 30, 4, 8, 0, 6, 4, 30, 5, 5, 0, 2, 0, 30, 11, 3, 0, 6, 0, 30, 2, 11, 0, 5, 12, 30, 7, 5, 0, 2, 0, -15, 3, 0]",,1,1,1,1,1,876.3698270320892,0
59,"[2, 1, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 4, 30, 3, 2, 0, 5, 0, 30, 0, 5, 0, 5, 3, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[0, -1, 12, 2, 30, 5, 0, 0, 11, 3, 30, 11, 1, 0, 8, 1, 30, 6, 2, 0, 15, 10, 30, 0, 8, 0, 11, 4, 30, 7, 0, 0, 5, 1, -15, 3, 1]",,1,1,1,1,1,876.3698270320892,0
59,"[2, 1, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 4, 30, 3, 2, 0, 5, 0, 30, 0, 5, 0, 5, 3, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 0, 35, 1, 30, 8, 3, 0, 7, 7, 30, 8, 3, 0, 6, 9, 30, 10, 11, 0, 11, 1, 30, 11, 10, 0, 13, 11, 30, 8, 4, 0, 6, 1, -27, 3, 0]",,1,1,1,1,1,876.3698270320892,0
