fact,explanation,reachability,fidelity,uncertainty,gen_time
"[2, 0, 41, 0, 30, 10, 2, 0, 12, 4, 30, 8, 0, 0, 8, 0, 30, 3, 9, 0, 12, 1, 30, 6, 6, 0, 12, 1, 30, 7, 0, 0, 7, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 4, 0, 9, 2, 30, 2, 0, 0, 2, 1, 30, 2, 7, 0, 9, 7, 30, 6, 3, 0, 9, 0, 30, 4, 0, 0, 4, 1, -15, 3, 1]",1.0,0.5749145036592804,1.0,157.678391456604
"[2, 2, 20, 0, 30, 4, 4, 0, 8, 0, 30, 6, 2, 0, 8, 1, 30, 8, 0, 0, 8, 0, 30, 1, 7, 0, 8, 1, 30, 2, 3, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 9, 0, 15, 0, 30, 8, 2, 0, 10, 1, 30, 9, 6, 0, 15, 0, 30, 2, 13, 0, 15, 0, 30, 5, 4, 0, 9, 1, -15, 3, 1]",1.0,0.7837997073612151,1.0,138.69030809402466
"[2, 0, 16, 0, 30, 6, 3, 0, 9, 3, 30, 7, 1, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 1, 8, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 15, 0, 20, 0, 30, 8, 0, 0, 8, 1, 30, 3, 17, 0, 20, 0, 30, 10, 10, 0, 20, 0, 30, 9, 4, 0, 13, 1, -15, 3, 1]",1.0,0.8798321181382136,1.0,133.0843527317047
"[2, 0, 14, 0, 30, 7, 2, 0, 9, 1, 30, 6, 0, 0, 6, 1, 30, 4, 5, 0, 9, 0, 30, 9, 0, 0, 9, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 9, 5, 0, 14, 0, 30, 13, 1, 0, 14, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.6537310818288011,1.0,149.32651257514954
"[2, 2, 20, 0, 30, 1, 7, 0, 8, 1, 30, 8, 0, 0, 8, 0, 30, 5, 3, 0, 8, 0, 30, 3, 5, 0, 8, 1, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 2, 13, 0, 15, 0, 30, 10, 0, 0, 10, 1, 30, 5, 10, 0, 15, 0, 30, 5, 10, 0, 15, 0, 30, 7, 2, 0, 9, 1, -15, 3, 1]",1.0,0.8474316979435367,1.0,145.21898221969604
"[2, 0, 16, 0, 30, 5, 4, 0, 9, 4, 30, 6, 2, 0, 8, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 17, 0, 20, 0, 30, 8, 0, 0, 8, 1, 30, 5, 15, 0, 20, 1, 30, 9, 11, 0, 20, 0, 30, 10, 3, 0, 13, 1, -15, 3, 1]",1.0,0.8783763611698667,1.0,146.28858590126038
"[2, 3, 10, 0, 30, 2, 7, 0, 9, 3, 30, 4, 0, 0, 4, 0, 30, 6, 3, 0, 9, 0, 30, 1, 8, 0, 9, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 13, 0, 16, 1, 30, 6, 0, 0, 6, 1, 30, 7, 9, 0, 16, 0, 30, 4, 12, 0, 16, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.8564028064417621,1.0,157.59280681610107
"[2, 3, 13, 2, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 6, 1, 0, 7, 5, 30, 6, 1, 0, 7, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 0, 30, 12, 2, 0, 14, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8450475518585396,1.0,152.38559675216675
"[2, 1, 13, 5, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 5, 2, 0, 7, 5, 30, 6, 1, 0, 7, 6, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 13, 1, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 7, 7, 0, 14, 0, 30, 12, 2, 0, 14, 4, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8119911034206372,1.0,153.59825158119202
"[2, 0, 37, 0, 30, 6, 5, 0, 11, 6, 30, 8, 0, 0, 8, 0, 30, 5, 6, 0, 11, 2, 30, 5, 6, 0, 11, 7, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 2, 9, 0, 11, 3, 30, 2, 0, 0, 2, 1, 30, 4, 7, 0, 11, 0, 30, 4, 7, 0, 11, 4, 30, 5, 0, 0, 5, 1, -15, 3, 1]",1.0,0.8034366828855828,1.0,151.1796853542328
"[2, 3, 29, 0, 30, 8, 6, 0, 14, 6, 30, 12, 0, 0, 12, 0, 30, 3, 11, 0, 14, 0, 30, 1, 13, 0, 14, 1, 30, 9, 0, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 12, 0, 21, 3, 30, 14, 0, 0, 14, 1, 30, 5, 16, 0, 21, 0, 30, 2, 19, 0, 21, 0, 30, 11, 2, 0, 13, 1, -15, 3, 1]",1.0,0.7739046276836642,1.0,149.00353908538818
"[2, 1, 33, 1, 30, 2, 9, 0, 11, 5, 30, 4, 0, 0, 4, 0, 30, 8, 3, 0, 11, 3, 30, 4, 7, 0, 11, 8, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 14, 0, 18, 0, 30, 6, 0, 0, 6, 2, 30, 11, 7, 0, 18, 6, 30, 10, 8, 0, 18, 1, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8006853507387723,1.0,158.24682021141052
"[2, 0, 16, 0, 30, 6, 3, 0, 9, 3, 30, 8, 0, 0, 8, 2, 30, 3, 6, 0, 9, 0, 30, 1, 8, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 15, 0, 20, 0, 30, 7, 1, 0, 8, 1, 30, 5, 15, 0, 20, 0, 30, 6, 14, 0, 20, 0, 30, 8, 5, 0, 13, 1, -15, 3, 1]",1.0,0.8891818045989397,1.0,145.756249666214
"[2, 0, 16, 0, 30, 5, 4, 0, 9, 4, 30, 8, 0, 0, 8, 1, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 15, 0, 20, 0, 30, 8, 0, 0, 8, 1, 30, 4, 16, 0, 20, 0, 30, 6, 14, 0, 20, 0, 30, 9, 4, 0, 13, 1, -15, 3, 1]",1.0,0.9163019067042504,1.0,147.1119146347046
"[2, 3, 23, 0, 30, 2, 3, 0, 5, 1, 30, 4, 0, 0, 4, 1, 30, 5, 0, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 1, 1, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 8, 0, 12, 0, 30, 6, 0, 0, 6, 1, 30, 6, 6, 0, 12, 1, 30, 1, 11, 0, 12, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1]",1.0,0.835267929285439,1.0,144.77804231643677
"[2, 1, 11, 0, 30, 4, 8, 0, 12, 1, 30, 4, 0, 0, 4, 0, 30, 7, 5, 0, 12, 4, 30, 4, 8, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 14, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 9, 10, 0, 19, 0, 30, 9, 10, 0, 19, 1, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8574695760317474,1.0,154.1832251548767
"[2, 1, 25, 1, 30, 6, 8, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 5, 9, 0, 14, 1, 30, 8, 6, 0, 14, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 13, 0, 21, 2, 30, 8, 0, 0, 8, 2, 30, 6, 15, 0, 21, 0, 30, 10, 11, 0, 21, 1, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.7664590337519288,1.0,151.9664523601532
"[2, 3, 35, 0, 30, 6, 7, 0, 13, 4, 30, 2, 0, 0, 2, 1, 30, 2, 11, 0, 13, 2, 30, 3, 10, 0, 13, 8, 30, 8, 0, 0, 8, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 13, 0, 20, 1, 30, 4, 0, 0, 4, 1, 30, 3, 17, 0, 20, 0, 30, 6, 14, 0, 20, 2, 30, 12, 0, 0, 12, 1, -15, 3, 1]",1.0,0.8230982799819684,1.0,154.22556495666504
"[2, 0, 25, 1, 30, 7, 7, 0, 14, 5, 30, 6, 0, 0, 6, 0, 30, 6, 8, 0, 14, 1, 30, 7, 7, 0, 14, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 7, 0, 11, 0, 30, 4, 0, 0, 4, 1, 30, 4, 7, 0, 11, 0, 30, 1, 10, 0, 11, 0, 30, 3, 2, 0, 5, 1, -15, 3, 1]",1.0,0.9462321901469725,1.0,147.82093238830566
"[2, 2, 18, 0, 30, 7, 1, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 1, 7, 0, 8, 0, 30, 7, 1, 0, 8, 2, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 7, 0, 15, 2, 30, 6, 0, 0, 6, 1, 30, 1, 14, 0, 15, 0, 30, 8, 7, 0, 15, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.8540590358298012,1.0,146.93933844566345
"[2, 3, 35, 0, 30, 5, 8, 0, 13, 4, 30, 2, 0, 0, 2, 1, 30, 2, 11, 0, 13, 0, 30, 3, 10, 0, 13, 7, 30, 8, 0, 0, 8, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 14, 0, 20, 1, 30, 4, 0, 0, 4, 3, 30, 5, 15, 0, 20, 0, 30, 4, 16, 0, 20, 0, 30, 10, 2, 0, 12, 1, -15, 3, 1]",1.0,0.8585937824490396,1.0,154.0481560230255
"[2, 0, 14, 1, 30, 6, 3, 0, 9, 1, 30, 6, 0, 0, 6, 0, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 3, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 9, 5, 0, 14, 0, 30, 13, 1, 0, 14, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.7668275507378037,1.0,151.10696053504944
"[2, 3, 24, 0, 30, 5, 1, 0, 6, 2, 30, 4, 0, 0, 4, 2, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 5, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 8, 5, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.7567584197091409,1.0,148.34813261032104
"[2, 0, 14, 1, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 0, 30, 2, 7, 0, 9, 4, 30, 9, 0, 0, 9, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 0, 30, 9, 5, 0, 14, 4, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9005981272174475,1.0,143.5364375114441
"[2, 3, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 7, 30, 3, 2, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 9, 0, 12, 0, 30, 6, 0, 0, 6, 1, 30, 10, 2, 0, 12, 0, 30, 1, 11, 0, 12, 0, 30, 5, 1, 0, 6, 1, -15, 3, 1]",1.0,0.7801048597825164,1.0,120.3933334350586
"[2, 1, 25, 0, 30, 7, 7, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 4, 10, 0, 14, 1, 30, 7, 7, 0, 14, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 13, 0, 21, 3, 30, 8, 0, 0, 8, 1, 30, 5, 16, 0, 21, 0, 30, 9, 12, 0, 21, 1, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.8012507562152398,1.0,125.58739972114563
"[2, 2, 16, 0, 30, 5, 4, 0, 9, 4, 30, 8, 0, 0, 8, 1, 30, 5, 4, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 10, 0, 16, 1, 30, 10, 0, 0, 10, 1, 30, 6, 10, 0, 16, 0, 30, 3, 13, 0, 16, 0, 30, 6, 2, 0, 8, 1, -15, 3, 1]",1.0,0.6415771696848929,1.0,125.77352404594421
"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 1, 30, 5, 10, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 2, 10, 0, 12, 0, 30, 2, 0, 0, 2, 1, 30, 5, 7, 0, 12, 3, 30, 4, 8, 0, 12, 0, 30, 5, 3, 0, 8, 1, -15, 3, 1]",1.0,0.8217602994601808,1.0,125.00676655769348
"[2, 2, 11, 1, 30, 5, 7, 0, 12, 3, 30, 4, 0, 0, 4, 0, 30, 4, 8, 0, 12, 0, 30, 5, 7, 0, 12, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 12, 0, 19, 1, 30, 6, 0, 0, 6, 1, 30, 4, 15, 0, 19, 2, 30, 6, 13, 0, 19, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8403912496683497,1.0,124.66220092773438
"[2, 1, 33, 1, 30, 2, 9, 0, 11, 5, 30, 4, 0, 0, 4, 0, 30, 9, 2, 0, 11, 2, 30, 5, 6, 0, 11, 8, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 14, 0, 18, 2, 30, 6, 0, 0, 6, 1, 30, 9, 9, 0, 18, 6, 30, 10, 8, 0, 18, 1, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8500482386996105,1.0,130.29556703567505
"[2, 2, 14, 1, 30, 7, 2, 0, 9, 1, 30, 6, 0, 0, 6, 3, 30, 3, 6, 0, 9, 1, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 7, 0, 16, 1, 30, 8, 0, 0, 8, 1, 30, 6, 10, 0, 16, 0, 30, 11, 5, 0, 16, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8132602489951535,1.0,126.02542304992676
"[2, 3, 11, 0, 30, 5, 7, 0, 12, 0, 30, 4, 0, 0, 4, 0, 30, 10, 2, 0, 12, 2, 30, 9, 3, 0, 12, 6, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 13, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 11, 8, 0, 19, 0, 30, 12, 7, 0, 19, 3, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8938526609838612,1.0,124.72135305404663
"[2, 2, 14, 0, 30, 8, 1, 0, 9, 1, 30, 6, 0, 0, 6, 0, 30, 2, 7, 0, 9, 0, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 7, 0, 16, 1, 30, 8, 0, 0, 8, 1, 30, 2, 14, 0, 16, 0, 30, 10, 6, 0, 16, 1, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8335881330915617,1.0,123.84087920188904
"[2, 0, 14, 1, 30, 5, 4, 0, 9, 1, 30, 6, 0, 0, 6, 0, 30, 2, 7, 0, 9, 3, 30, 9, 0, 0, 9, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 1, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 4, 30, 13, 1, 0, 14, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.4607747859290058,1.0,128.5147476196289
"[2, 1, 13, 3, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 5, 2, 0, 7, 5, 30, 6, 1, 0, 7, 6, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 3, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 7, 7, 0, 14, 0, 30, 12, 2, 0, 14, 4, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8115066922841203,1.0,124.81079006195068
"[2, 4, 13, 3, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 6, 1, 0, 7, 8, 30, 6, 1, 0, 7, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 3, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 2, 30, 13, 1, 0, 14, 3, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.5468405791002766,1.0,126.98339605331421
"[2, 1, 33, 1, 30, 5, 6, 0, 11, 4, 30, 4, 0, 0, 4, 0, 30, 11, 0, 0, 11, 2, 30, 5, 6, 0, 11, 6, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 11, 0, 18, 0, 30, 6, 0, 0, 6, 1, 30, 11, 7, 0, 18, 0, 30, 8, 10, 0, 18, 3, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8186200474263184,1.0,130.94471859931946
"[2, 3, 11, 0, 30, 4, 8, 0, 12, 2, 30, 4, 0, 0, 4, 0, 30, 7, 5, 0, 12, 0, 30, 5, 7, 0, 12, 3, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 14, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 7, 12, 0, 19, 2, 30, 6, 13, 0, 19, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.8424905273022258,1.0,126.0259850025177
"[2, 4, 24, 0, 30, 5, 1, 0, 6, 2, 30, 4, 0, 0, 4, 5, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 6, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 11, 2, 0, 13, 1, 30, 2, 11, 0, 13, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.7455963717004925,1.0,121.86037755012512
"[2, 2, 24, 0, 30, 4, 2, 0, 6, 2, 30, 4, 0, 0, 4, 2, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 8, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 8, 5, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 6, 2, 0, 8, 1, -15, 3, 1]",1.0,0.902480424800598,1.0,129.05739450454712
"[2, 4, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 0, 8, 0, 8, 0, 30, 6, 2, 0, 8, 0, 30, 2, 3, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 5, 0, 15, 1, 30, 6, 0, 0, 6, 1, 30, 0, 15, 0, 15, 0, 30, 7, 8, 0, 15, 0, 30, 3, 6, 0, 9, 1, -15, 3, 1]",1.0,0.7672422280753765,1.0,123.81967282295227
"[2, 1, 27, 1, 30, 5, 10, 0, 15, 2, 30, 2, 0, 0, 2, 0, 30, 6, 9, 0, 15, 0, 30, 4, 11, 0, 15, 1, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 1, 30, 4, 0, 0, 4, 3, 30, 7, 15, 0, 22, 0, 30, 5, 17, 0, 22, 0, 30, 8, 2, 0, 10, 1, -15, 3, 1]",1.0,0.7525062631812891,1.0,124.18291330337524
"[2, 4, 16, 0, 30, 4, 5, 0, 9, 5, 30, 8, 0, 0, 8, 4, 30, 3, 6, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 11, 0, 16, 2, 30, 10, 0, 0, 10, 1, 30, 7, 9, 0, 16, 0, 30, 4, 12, 0, 16, 0, 30, 5, 3, 0, 8, 1, -15, 3, 1]",1.0,0.581702868077521,1.0,123.09309148788452
"[2, 2, 13, 4, 30, 6, 1, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 6, 1, 0, 7, 5, 30, 6, 1, 0, 7, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 3, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 0, 30, 12, 2, 0, 14, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.6769547866151677,1.0,127.09560132026672
"[2, 2, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 5, 30, 4, 1, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 1, 1, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 9, 0, 12, 0, 30, 6, 0, 0, 6, 1, 30, 9, 3, 0, 12, 0, 30, 2, 10, 0, 12, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1]",1.0,0.87011517676533,1.0,132.14305448532104
"[2, 4, 24, 0, 30, 5, 1, 0, 6, 2, 30, 4, 0, 0, 4, 2, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 0, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 7, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 8, 5, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 6, 2, 0, 8, 1, -15, 3, 1]",1.0,0.7579710867677515,1.0,123.83313727378845
"[2, 3, 39, 0, 30, 4, 7, 0, 11, 6, 30, 6, 0, 0, 6, 0, 30, 5, 6, 0, 11, 0, 30, 2, 9, 0, 11, 5, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 13, 0, 18, 2, 30, 8, 0, 0, 8, 1, 30, 9, 9, 0, 18, 1, 30, 3, 15, 0, 18, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.7627377640464823,1.0,127.85029888153076
"[2, 4, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 3, 5, 0, 8, 0, 30, 8, 0, 0, 8, 0, 30, 2, 3, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 5, 0, 15, 0, 30, 6, 0, 0, 6, 1, 30, 3, 12, 0, 15, 0, 30, 9, 6, 0, 15, 0, 30, 4, 5, 0, 9, 1, -15, 3, 1]",1.0,0.86975593386464,1.0,123.33418321609497
